paper_id,arxiv_id,arxiv_url,title,published_at,terra_composite,jev_composite,terra_rank,jev_rank,rank_gap,terra_technical_significance,terra_apparent_novelty,terra_practical_applicability,terra_professional_value,terra_learning_value,terra_evidence_strength,jev_technical_significance,jev_apparent_novelty,jev_practical_applicability,jev_professional_value,jev_learning_value,jev_evidence_strength,jev_confidence,organisations,is_golden,was_editorial_pick
197308,2609.19662,https://arxiv.org/abs/2609.19662,Towards Active Cross-View Object Geo-Localization,2026-09-17 00:00:00+00:00,7.32,6.4064,670,443,227,7.5,7.0,7.5,7.5,7.0,6.5,7.5,7.5,6.5,7.0,8.0,6.0,0.7533333333333333,Beijing University of Technology; Tsinghua University; Zhejiang University,False,none
198295,2609.21246,https://arxiv.org/abs/2609.21246,VLA-Scope: Shift-Aware Failure Prediction for Vision-Language-Action Models,2026-09-18 00:00:00+00:00,6.94,6.0606,872,645,227,7.0,7.0,7.0,7.0,6.5,7.5,6.5,6.0,6.5,7.5,7.5,7.0,0.8200000000000001,Texas Tech University,False,none
198629,2609.21924,https://arxiv.org/abs/2609.21924,What Should We Ask Next? Retrieval-Aware Question Learning under Partial Evidence,2026-09-18 00:00:00+00:00,6.46,5.8784,976,749,227,6.5,6.5,6.0,6.5,7.0,6.0,7.0,7.0,5.5,6.5,7.5,6.0,0.7566666666666666,,False,none
199040,2609.22512,https://arxiv.org/abs/2609.22512,Agreement Overstates Evidence: Error Dependence in LLM Judge Consensus,2026-09-18 00:00:00+00:00,8.12,6.6051,102,329,-227,8.0,7.5,8.5,8.5,8.5,8.0,7.0,6.0,8.0,8.5,8.5,6.5,0.7783333333333333,University of Central Florida,False,none
199626,2609.23012,https://arxiv.org/abs/2609.23012,CrowdCue: Specialist-Cue Conditioning for Vision-Language Crowd Counting,2026-09-19 00:00:00+00:00,6.74,5.9514,930,704,226,6.5,7.0,6.5,6.5,7.5,7.0,7.0,6.5,5.0,7.0,7.5,7.0,0.7416666666666667,,False,none
197298,2609.19636,https://arxiv.org/abs/2609.19636,Reach or Solve? Attributing Agentic RL Gains with Checkpoint Handoffs,2026-09-17 00:00:00+00:00,8.08,6.5514,128,353,-225,8.0,8.5,7.5,8.0,8.5,7.5,7.5,7.0,6.5,8.0,8.0,6.5,0.7616666666666667,Rice University; Shanghai Jiao Tong University,False,none
197126,2609.18084,https://arxiv.org/abs/2609.18084,Not All Layers Need Tuning: Diagnosing and Directing Adaptation in Vision-Language-Action Models,2026-09-17 00:00:00+00:00,7.88,7.5388,246,22,224,8.0,7.5,8.0,8.0,8.0,8.0,8.0,7.5,8.0,8.5,8.5,8.0,0.79,Carnegie Mellon University,False,none
198362,2609.21369,https://arxiv.org/abs/2609.21369,ProTracer: Proprioception-Guided Failure Diagnosis in Robot Manipulation,2026-09-18 00:00:00+00:00,7.38,5.6088,629,852,-223,7.5,7.0,7.5,7.5,7.5,6.5,7.0,6.5,6.5,7.0,7.5,4.0,0.73,Adelaide University,False,none
197422,2609.19883,https://arxiv.org/abs/2609.19883,PetriBench: Benchmarking LLM Reasoning over Dynamic State Spaces,2026-09-17 00:00:00+00:00,7.38,5.6144,623,845,-222,7.0,7.0,7.5,8.0,8.0,7.5,7.0,6.5,5.0,6.0,7.5,6.0,0.71,ETH Zurich; Stanford University,False,none
200103,2609.23986,https://arxiv.org/abs/2609.23986,Jev-Mem: System-One-Controlled Agentic Memory for Efficient AI Agents,2026-09-21 00:00:00+00:00,7.16,6.1934,786,564,222,7.0,6.5,8.0,7.5,7.0,6.5,7.5,6.5,7.0,7.5,7.5,5.5,0.7583333333333333,,False,none
199729,2609.23206,https://arxiv.org/abs/2609.23206,SDC-GON: Singular Decomposition and Consistency-Regularized Green's Operator Networks for Solving Partial Differential Equations,2026-09-19 00:00:00+00:00,7.14,6.1755,796,575,221,7.5,7.0,7.0,7.0,7.0,7.5,7.5,7.0,6.0,6.0,8.0,6.5,0.7333333333333333,University of Alberta,False,none
53419,2604.18616,https://arxiv.org/abs/2604.18616,Ave: Guiding Agentic GPU Optimization Using Data-Flow Invariants,2026-09-14 00:00:00+00:00,8.68,6.8378,6,226,-220,9.0,8.5,9.0,8.5,8.0,7.5,8.5,7.5,6.5,7.5,8.0,6.5,0.66,"Rusal (Russia); Stanford University; Tsinghua University; University College of Applied Science; University of California, Riverside; University of Hong Kong",True,none
199226,2505.02393,https://arxiv.org/abs/2505.02393,Uncertainty-Weighted Fusion of Image and Synthetic Event for Video Anomaly Detection,2026-09-21 00:00:00+00:00,6.66,5.904,950,730,220,6.5,6.5,7.0,6.5,7.0,6.0,7.5,7.0,7.0,7.0,7.5,4.0,0.6900000000000001,,False,none
199439,2607.14021,https://arxiv.org/abs/2607.14021,Industrial Dexterity Benchmark: A Hardware-Software Benchmarking Platform for Industrial Dexterous Manipulation,2026-09-21 00:00:00+00:00,7.42,5.729,599,818,-219,7.5,7.0,8.0,7.5,7.0,6.5,7.0,6.5,6.0,7.0,7.5,5.0,0.7333333333333334,,False,none
199523,2609.22833,https://arxiv.org/abs/2609.22833,Personalized Federated Reinforcement Learning via Model-Agnostic Meta-Learning: Convergence of Exact and Hessian-Free Meta-Policy Gradients,2026-09-19 00:00:00+00:00,7.24,6.2715,734,515,219,7.5,7.0,6.5,7.5,8.0,7.5,8.0,7.0,5.5,5.0,8.0,7.5,0.675,Mahidol University; Stockholm University,False,none
199808,2609.23378,https://arxiv.org/abs/2609.23378,Leaky-integrator reconstruction: taming error accumulation in recursive differenced time-series forecasting,2026-09-20 00:00:00+00:00,7.76,7.0798,335,116,219,7.5,7.5,8.5,7.5,8.0,7.5,8.0,6.5,8.0,8.5,8.5,7.0,0.73,New York University,False,none
200477,2609.24417,https://arxiv.org/abs/2609.24417,ARM: Attention with Routed-Memory for Learnable Sparse Control,2026-09-21 00:00:00+00:00,7.38,5.6028,635,854,-219,7.5,7.0,7.5,7.5,7.5,6.5,7.0,7.0,6.5,7.0,7.5,3.5,0.6883333333333334,Mila - Quebec Artificial Intelligence Institute; Université de Montréal; University of Toronto; Vector Institute; Western Caspian University,False,none
196296,2609.18047,https://arxiv.org/abs/2609.18047,Exact semantic readout from compressed vector representations,2026-09-16 00:00:00+00:00,7.44,5.8058,568,786,-218,7.5,8.0,6.0,7.5,8.5,8.0,7.5,6.5,4.0,6.0,8.0,7.0,0.6883333333333334,Indiana University,False,none
199437,2607.11859,https://arxiv.org/abs/2607.11859,Can LLMs Perform Technical Comprehension of Computer Architecture Papers?,2026-09-20 00:00:00+00:00,6.94,6.0424,874,656,218,6.5,6.0,7.5,8.0,7.5,7.5,7.0,6.5,5.5,7.0,7.5,7.0,0.6516666666666666,,False,none
199651,2609.23058,https://arxiv.org/abs/2609.23058,LazyAgent: Demand-Driven Materialization and Physical Optimization of Agentic Programs,2026-09-19 00:00:00+00:00,7.82,7.252,285,67,218,8.0,7.5,8.0,8.0,7.5,7.5,8.0,7.0,8.0,8.5,8.0,7.5,0.7683333333333333,,False,none
195035,2609.16984,https://arxiv.org/abs/2609.16984,Nameless Tokenization: A Lossless Tokenizer-Level Defense Against Control-Token Forgery in Open-Weight LLMs,2026-09-15 00:00:00+00:00,8.08,6.5702,125,342,-217,7.5,8.0,9.0,8.5,7.5,8.0,7.5,7.0,6.0,8.0,8.0,7.0,0.695,Korea University,True,none
199888,2609.23541,https://arxiv.org/abs/2609.23541,Towards robust multimodal 3D object detection via visual foundation models,2026-09-20 00:00:00+00:00,7.1,6.1424,814,597,217,7.0,6.5,8.0,7.5,6.5,7.0,7.5,6.5,6.5,7.0,7.5,6.0,0.7533333333333333,Beijing Jiaotong University; Horizon Robotics (China); Nanyang Technological University; University of Macau,False,none
196963,2505.17640,https://arxiv.org/abs/2505.17640,A Network Science Approach to Granular Time Series Segmentation,2026-09-17 00:00:00+00:00,6.92,6.031,879,664,215,7.0,7.0,7.0,6.5,7.0,8.0,6.5,6.5,6.0,6.5,7.5,7.5,0.7866666666666666,Jožef Stefan Institute,False,none
199472,2609.20630,https://arxiv.org/abs/2609.20630,UniPolicy: Unified Objective-Specific Policies for Generative Search Advertising,2026-09-20 00:00:00+00:00,7.8,7.141,314,99,215,8.0,6.5,9.0,8.5,7.0,8.5,7.5,7.0,8.5,8.0,8.0,7.5,0.84,,False,none
199775,2609.23314,https://arxiv.org/abs/2609.23314,ValueDiff: Value-Geometric KV Cache Eviction for Sink-Suppressed LLMs,2026-09-20 00:00:00+00:00,7.6,6.7895,461,246,215,7.5,7.5,8.0,7.5,7.5,8.0,7.5,7.0,7.0,7.5,8.0,7.5,0.7933333333333333,Hanyang University,False,none
186119,2609.08690,https://arxiv.org/abs/2609.08690,Hyperparameter Scaling Laws Across MoE Sparsity,2026-09-08 00:00:00+00:00,7.94,7.9734,217,3,214,8.0,7.5,8.0,8.0,8.5,9.0,8.5,7.5,8.0,8.5,9.0,9.0,0.84,Ant Group (China),True,none
197052,2603.19375,https://arxiv.org/abs/2603.19375,Automated Membership Inference Attacks (AutoMIA): Discovering MIA Signal Computations using LLM Agents,2026-09-16 00:00:00+00:00,7.34,5.5596,653,866,-213,7.5,7.5,7.0,7.5,7.0,6.5,7.0,7.0,6.0,6.5,7.5,4.0,0.6583333333333333,Emory University; Oak Ridge National Laboratory,False,none
197791,2609.20694,https://arxiv.org/abs/2609.20694,HOPHY: A Hierarchical Hypergraph Representation for Off-Road Path and Mission Planning,2026-09-17 00:00:00+00:00,7.92,7.708,226,13,213,8.0,7.5,8.5,8.0,7.5,7.5,8.5,7.5,8.5,8.5,8.0,8.0,0.7816666666666667,,False,none
199214,2502.01562,https://arxiv.org/abs/2502.01562,Memento No More: Coaching AI Agents to Master Multiple Tasks via Hints Internalization,2026-09-20 00:00:00+00:00,7.24,5.1824,732,945,-213,7.5,7.0,7.5,7.0,7.0,5.5,7.0,6.5,5.5,6.5,7.5,3.0,0.66,Aalto University; University of Manchester,False,none
200571,2609.24613,https://arxiv.org/abs/2609.24613,UK-PRBENCH: A Paragraph-Level Precedent Retrieval Benchmark for United Kingdom Case Law,2026-09-21 00:00:00+00:00,7.36,5.576,648,861,-213,7.0,7.0,8.0,8.0,7.0,6.5,6.5,6.5,6.5,6.5,7.0,5.0,0.7416666666666667,Lancaster University,False,none
196389,2609.18227,https://arxiv.org/abs/2609.18227,"WISE: A Lightweight, Weakly-Supervised Model for Onboard Fire Smoke Detection and Localization",2026-09-16 00:00:00+00:00,7.7,6.9745,369,157,212,7.5,7.0,9.0,8.0,7.0,8.5,7.5,6.5,8.5,8.0,7.5,7.5,0.7866666666666666,Adelaide University,False,none
199299,2601.06352,https://arxiv.org/abs/2601.06352,CARD: Cluster-level Adaptation with Reward-guided Decoding for Personalized Text Generation,2026-09-20 00:00:00+00:00,6.76,5.9452,923,712,211,6.5,6.0,8.0,7.0,6.5,5.5,7.0,6.5,7.5,7.5,7.5,4.5,0.785,,False,none
195935,2601.11262,https://arxiv.org/abs/2601.11262,Scalable Music Cover Retrieval Using Lyrics-Aligned Audio Embeddings,2026-09-16 00:00:00+00:00,7.2,5.0808,749,959,-210,7.0,7.0,8.0,7.0,7.0,6.5,7.0,6.5,7.0,7.5,7.0,1.0,0.76,Idiap Research Institute,False,none
199431,2606.26603,https://arxiv.org/abs/2606.26603,Bridging Handheld and Teleoperated Supervision for Contact-Rich Manipulation via State-Gated Experts,2026-09-21 00:00:00+00:00,7.32,6.3491,681,472,209,7.5,7.0,7.5,7.5,7.0,6.5,7.5,7.0,7.0,7.5,8.0,5.5,0.7933333333333333,,False,none
197652,2609.20336,https://arxiv.org/abs/2609.20336,Detecting Deceptive Recruitment: A Signal-theoretic Machine Learning Framework for Early Identification of Labour Exploitation,2026-09-17 00:00:00+00:00,7.32,6.3545,674,466,208,7.5,7.0,7.5,7.5,7.0,7.5,7.0,7.0,6.5,7.5,8.0,6.5,0.7883333333333333,University of Birmingham; University of Leeds; University of Sheffield,False,none
198775,2609.18094,https://arxiv.org/abs/2609.18094,Agora: Git as Shared Memory for Collective AutoResearch,2026-09-18 00:00:00+00:00,7.58,6.0016,471,679,-208,7.5,8.0,7.0,7.5,8.0,7.0,7.5,7.5,5.0,6.0,8.0,6.0,0.61,NVIDIA,False,none
199083,2609.22603,https://arxiv.org/abs/2609.22603,Preserving What Matters: Semantic Scaffolds Beyond Saturation in Summarization Evaluation,2026-09-18 00:00:00+00:00,7.62,6.055,439,647,-208,7.5,7.0,8.0,8.0,8.0,6.5,7.0,6.5,6.5,8.0,7.5,5.5,0.7733333333333333,,False,none
199512,2609.22809,https://arxiv.org/abs/2609.22809,Kinematic Interface for the Wild: Modular Bimanual Loco-Manipulation Capture from 360$^{\circ}$ Cameras Alone,2026-09-19 00:00:00+00:00,8.04,6.5156,167,375,-208,8.0,8.0,8.5,8.0,7.5,7.5,7.5,7.0,7.0,7.5,7.5,6.5,0.7733333333333333,,False,none
196558,2609.18587,https://arxiv.org/abs/2609.18587,Label-free steering: Compressing test-time reinforcement learning into bias-only subspaces,2026-09-16 00:00:00+00:00,7.3,6.3336,688,481,207,7.5,7.0,7.5,7.0,7.5,7.0,7.5,7.0,5.5,7.0,8.0,7.0,0.6933333333333334,University of Turku,False,none
197554,2609.20147,https://arxiv.org/abs/2609.20147,Bridging Modalities on the Cortex: Surface-based MRI to PET Translation with a Diffusion Bridge,2026-09-17 00:00:00+00:00,7.58,6.734,467,261,206,8.0,7.5,7.5,7.5,7.0,7.5,8.0,7.5,6.0,7.5,8.0,7.0,0.7666666666666666,,False,none
199008,2609.22410,https://arxiv.org/abs/2609.22410,Learning 3D biophysical cell properties from 2D images and cell-population statistics,2026-09-18 00:00:00+00:00,8.06,6.5693,144,349,-205,8.0,8.0,8.0,8.0,8.5,8.0,7.5,7.0,7.0,7.5,8.0,6.5,0.7666666666666667,Bansomdejchaopraya Rajabhat University; University of Oxford,False,none
200049,2609.23889,https://arxiv.org/abs/2609.23889,SyzHarness: Patch-Based Kernel Bug Reproduction with LLM-Synthesized Fuzzing Harnesses,2026-09-20 00:00:00+00:00,8.32,6.7841,45,250,-205,8.5,8.0,8.5,8.5,8.0,8.5,8.0,7.0,7.5,7.5,8.0,6.5,0.7533333333333333,,False,none
200640,2609.24749,https://arxiv.org/abs/2609.24749,D-JEPA: A Decision-Aligned Latent World Model,2026-09-21 00:00:00+00:00,8.22,6.7304,61,266,-205,8.5,8.0,8.0,8.5,8.0,7.0,8.0,7.5,7.0,7.0,8.0,6.5,0.735,The Hong Kong University of Science and Technology (Guangzhou),False,none
31296,2506.17871,https://arxiv.org/abs/2506.17871,LLM Probability Concentration: How Alignment Shrinks the Generative Horizon,2026-09-12 00:00:00+00:00,7.26,6.2656,719,516,203,7.5,7.0,7.0,7.0,8.0,7.0,7.5,6.5,6.5,7.5,8.0,6.0,0.7516666666666667,University of Chicago,True,none
199118,2609.22670,https://arxiv.org/abs/2609.22670,AquaWorld: Structure-Consistent Underwater World Generation for Robot Simulation,2026-09-19 00:00:00+00:00,7.82,7.215,280,77,203,8.0,7.5,8.0,8.0,7.5,8.0,8.0,7.5,8.0,7.5,8.0,7.5,0.8083333333333333,Chinese Academy of Sciences; Institute of Automation; University of Chinese Academy of Sciences; Zhejiang University,False,none
200686,2609.24840,https://arxiv.org/abs/2609.24840,PredActor: Predictive Action Diffusion for Steerable Onboard Humanoid Control,2026-09-21 00:00:00+00:00,7.88,7.3445,254,51,203,8.0,7.5,8.0,8.0,8.0,7.5,8.0,7.5,8.0,8.0,8.5,7.5,0.7983333333333333,Harbin Institute of Technology; Shanghai Jiao Tong University; Tsinghua University,False,none
2325,2608.26594,https://arxiv.org/abs/2608.26594,SimCast-S2S: A Computationally Efficient Diffusion Model for Subseasonal Precipitation Forecasting,2026-09-03 00:00:00+00:00,7.74,6.2291,337,539,-202,8.0,7.5,8.0,7.5,7.5,7.0,7.5,7.5,7.0,7.5,8.0,4.5,0.7133333333333333,University of Virginia,True,none
195943,2602.02888,https://arxiv.org/abs/2602.02888,HALT: Hallucination Assessment via Log-probs as Time series,2026-09-16 00:00:00+00:00,7.42,5.8056,585,787,-202,7.5,7.0,8.0,7.5,7.0,7.0,7.0,6.0,7.5,8.0,7.5,4.0,0.715,Georgia Institute of Technology,False,none
200325,2602.01161,https://arxiv.org/abs/2602.01161,The Role of Dataset Linguistic Structure in the Cultural Awareness of Large Language Models,2026-09-21 00:00:00+00:00,6.76,5.9249,925,723,202,6.5,6.5,6.5,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.5,6.5,0.8033333333333333,The University of Tokyo,False,none
200739,2609.24955,https://arxiv.org/abs/2609.24955,Generative Tutorial: Towards Live Contextualized Visual Instructions for Physical Tasks,2026-09-21 00:00:00+00:00,7.76,6.2292,336,538,-202,7.5,8.0,7.5,8.0,8.0,7.5,7.0,7.0,6.5,7.0,7.5,6.5,0.79,University of Michigan,False,none
196283,2609.18025,https://arxiv.org/abs/2609.18025,Physics-Informed Neural Networks for Fast Multilayer Spectral Inversion of HÎ± 6562.8 A and Ca II 8542.1 A Spectra,2026-09-16 00:00:00+00:00,7.48,6.6051,530,330,200,7.5,6.5,8.5,8.0,7.0,8.0,7.5,7.0,8.0,6.5,8.0,6.5,0.7433333333333334,New Jersey Institute of Technology,False,none
198389,2609.21424,https://arxiv.org/abs/2609.21424,P$^3$-SAM: SAM with Perceptual Parallel Prompt for Few-Shot Strip Steel Surface Defect Segmentation,2026-09-18 00:00:00+00:00,6.58,5.848,961,761,200,6.5,6.0,7.5,6.5,6.5,6.5,7.0,6.5,7.0,7.0,7.0,5.0,0.76,Shandong University,False,none
200386,2609.20954,https://arxiv.org/abs/2609.20954,Efficient Bayes-Adaptive Reinforcement Learning with Temporal Logic Specifications,2026-09-21 00:00:00+00:00,7.28,5.3457,717,917,-200,7.5,7.5,6.5,7.0,8.0,6.5,7.5,6.5,4.5,4.5,7.5,5.5,0.6566666666666667,University of Oxford,False,none
197374,2609.19803,https://arxiv.org/abs/2609.19803,HEROIC: Heterogeneous Evidential Reasoning for Open-Vocabulary Identification and Cross-Robot Collaboration,2026-09-17 00:00:00+00:00,7.48,6.6,533,335,198,7.5,7.0,8.0,7.5,7.5,6.5,8.0,7.5,6.5,7.5,8.0,6.0,0.7683333333333333,,False,none
197930,2609.20897,https://arxiv.org/abs/2609.20897,Extreme classification: beating chance with one training example from each class,2026-09-17 00:00:00+00:00,7.2,5.1194,756,954,-198,7.5,8.0,5.5,7.0,8.0,7.5,8.0,7.5,1.5,3.0,7.5,6.5,0.6133333333333333,,False,none
199550,2609.22879,https://arxiv.org/abs/2609.22879,Prioritized Rollouts for Efficient World Model-based Vision-Language-Action Policy Optimization,2026-09-19 00:00:00+00:00,7.42,5.7782,601,799,-198,7.5,7.0,8.0,7.5,7.0,6.5,6.5,6.0,7.0,7.0,7.5,5.5,0.7516666666666667,Nanjing University,False,none
196854,2609.19200,https://arxiv.org/abs/2609.19200,ULOHA: An Underwater Bimanual Robot System for Robot Learning,2026-09-16 00:00:00+00:00,7.62,6.0896,431,628,-197,7.5,7.0,8.0,8.0,8.0,7.0,7.5,7.5,5.5,6.0,8.0,6.0,0.715,The University of Osaka,False,none
199391,2605.10893,https://arxiv.org/abs/2605.10893,Grounded or Guessing? LVLM Confidence Estimation via Blind-Image Contrastive Ranking,2026-09-19 00:00:00+00:00,8.1,6.6409,115,311,-196,8.0,8.0,8.5,8.0,8.0,7.5,7.5,7.0,7.0,8.0,8.0,6.5,0.7633333333333333,Michigan State University,False,none
200475,2609.24411,https://arxiv.org/abs/2609.24411,Zeva-Ego: Egocentric Mid-Training with In-Context Causal Learning for Robot Manipulation,2026-09-21 00:00:00+00:00,8.02,6.5156,180,376,-196,8.5,7.5,8.0,8.0,8.0,7.5,7.5,7.0,7.0,7.5,7.5,6.5,0.775,Tsinghua University,False,none
196307,2609.18069,https://arxiv.org/abs/2609.18069,GeoCueFormer: Geometry-Guided Wavelet Representation and Prediction-Cued Dual-Stage Decoder for Underwater Semantic Segmentation,2026-09-16 00:00:00+00:00,6.36,5.7955,984,790,194,6.5,5.5,7.0,6.5,6.5,7.5,7.0,6.5,6.5,6.5,7.0,5.5,0.765,Carnegie Mellon University; Columbia University; Southwest University of Science and Technology,False,none
196681,2609.18860,https://arxiv.org/abs/2609.18860,Decodable but Misrouted: Sparse Features Uncover a Readout Gap in Vision-Language Models for Harmful Meme Detection,2026-09-16 00:00:00+00:00,7.74,6.9936,341,147,194,7.5,7.5,8.0,8.0,8.0,7.5,8.0,7.0,6.5,7.5,8.5,8.0,0.7633333333333334,University of Surrey,False,none
196272,2609.17997,https://arxiv.org/abs/2609.17997,The Attention Within: Consensus Dynamics in Selective State Space Models,2026-09-16 00:00:00+00:00,7.24,5.3328,728,921,-193,7.5,7.5,6.0,7.0,8.5,7.0,7.0,7.0,4.0,4.5,7.5,6.0,0.6950000000000001,"Universidad Pontificia Comillas; University of California, Los Angeles",False,none
197926,2609.20889,https://arxiv.org/abs/2609.20889,Proxifield: Decentralized Multi-Agent Communication through Semantic Proximity,2026-09-16 00:00:00+00:00,7.32,6.3336,675,482,193,7.5,7.0,7.5,7.5,7.0,7.0,7.5,6.5,6.0,7.5,7.5,7.0,0.765,,False,none
199322,2602.13217,https://arxiv.org/abs/2602.13217,VeRA: Renewing Reasoning Benchmarks with Executable Specifications,2026-09-21 00:00:00+00:00,8.0,6.5156,187,380,-193,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.0,6.5,7.0,8.0,7.0,0.7466666666666667,,False,none
198003,2609.21085,https://arxiv.org/abs/2609.21085,Triply-Scalable Equivariant Gaussian Process Modeling,2026-09-17 00:00:00+00:00,7.6,6.069,450,642,-192,8.0,7.5,7.0,7.5,8.0,6.5,8.0,7.0,6.5,6.0,8.0,5.0,0.7116666666666667,University of Bern,False,none
200705,2609.24879,https://arxiv.org/abs/2609.24879,Generating Chest X-Ray Counterfactuals by Specialising Foundation Image Models,2026-09-21 00:00:00+00:00,7.72,6.1952,367,558,-191,8.0,7.5,7.5,8.0,7.5,6.5,7.5,7.0,5.5,7.5,8.0,6.0,0.74,,False,none
195939,2601.23232,https://arxiv.org/abs/2601.23232,ShotFinder: Imagination-Driven Open-Domain Video Shot Retrieval via Web Search,2026-09-16 00:00:00+00:00,6.98,6.0368,848,658,190,6.5,7.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.5,6.0,0.7466666666666667,Peking University; Tsinghua University; University of Chinese Academy of Sciences,False,none
196512,2609.18490,https://arxiv.org/abs/2609.18490,Learning A Unified Template for Gait Recognition,2026-09-16 00:00:00+00:00,7.2,5.2152,751,941,-190,7.5,7.0,7.0,7.0,7.5,6.5,7.0,7.0,5.0,5.5,7.0,4.0,0.595,,False,none
196668,2609.18836,https://arxiv.org/abs/2609.18836,"Copy What Is Seen, Generate What Is Not: Training-Free Anomaly-Aware Video Restoration",2026-09-16 00:00:00+00:00,7.4,6.4261,609,419,190,7.5,7.5,7.0,7.5,7.5,7.0,7.5,7.0,6.5,7.5,7.5,6.5,0.755,New York University; University of Technology Sydney,False,none
197214,2609.19460,https://arxiv.org/abs/2609.19460,Pose-aware Legged Robot Semantic Exploration with Omnidirectional Perception in Confined Unknown Environments,2026-09-16 00:00:00+00:00,7.42,6.461,593,403,190,7.5,7.0,8.0,7.5,7.0,7.5,7.5,7.0,6.5,7.0,7.5,7.0,0.7933333333333333,Carnegie Mellon University,False,none
197549,2609.20130,https://arxiv.org/abs/2609.20130,AdaRepair-Mem: Adaptive Experience Orchestration for Repository-Level Program Repair,2026-09-17 00:00:00+00:00,6.82,5.933,907,717,190,6.5,6.0,8.0,7.0,7.0,5.5,7.0,6.5,6.5,7.5,8.0,5.0,0.7666666666666666,Zhejiang University,False,none
